length,entropy,special_char_ratio,b64_keyword,eval_cnt,exec_cnt,system_cnt,shell_exec_cnt,passthru_cnt,assert_cnt,user_input,hex_enc,chr_ord,long_b64,is_b64_logic,socket_cnt,fsockopen_cnt,curl_cnt,fopen_cnt,file_get_contents_cnt,brackets,pipe,semicolon,upper_ratio,avg_line_len,max_word_len,has_multi,has_filen,has_conte,label
63331,4.854379698420839,0.4710489333817562,0,0,36,20,0,0,0,0,0,1,1,0,2,0,0,0,0,886,19,735,0.08637160316432711,40.59679487179487,50,0,1,1,1
2976,5.091788782605296,0.47043010752688175,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,201,8,90,0.003696236559139785,23.25,20,0,0,0,1
1522,5.24739582148719,0.3909329829172142,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,66,0,3,0.047963206307490146,23.78125,12,0,0,0,1
442170,6.090712678408587,0.5253409322206392,13,1,24,2,0,1,0,579,18,13,1,0,2,0,0,4,6,15791,1180,5133,0.10325666598819458,232.4763406940063,64,1,1,1,1
88,4.911556625358154,0.45454545454545453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0.0,12.571428571428571,6,0,0,0,1
108,5.19428252583028,0.48148148148148145,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,4,0.2037037037037037,108.0,11,0,0,0,1
142,4.482831514443268,0.5845070422535211,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,0.028169014084507043,10.142857142857142,4,0,0,0,1
94,4.912271868220774,0.5212765957446809,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,1,0.0425531914893617,94.0,12,0,0,0,1
67,4.774606727577462,0.5223880597014925,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,4,0.05970149253731343,33.5,7,0,0,0,1
74,4.6039128257576705,0.5945945945945946,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4,0,4,0.05405405405405406,10.571428571428571,6,0,0,0,1
1172,5.2275340351084365,0.45733788395904434,0,1,0,0,0,0,0,23,0,17,0,0,0,0,0,0,0,80,0,32,0.1220136518771331,28.585365853658537,10,0,0,0,1
327,5.042464367211001,0.41284403669724773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,9,0.045871559633027525,29.727272727272727,42,0,0,0,1
779,5.851262744923644,0.4274711168164313,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,21,0,19,0.09884467265725289,25.966666666666665,17,0,0,0,1
144,4.985942298200055,0.4027777777777778,0,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6,0,7,0.04861111111111111,18.0,12,0,0,0,1
123,5.021425534560064,0.3821138211382114,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6,0,4,0.056910569105691054,20.5,26,0,0,0,1
315,5.310075106885679,0.38412698412698415,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,8,0,6,0.012698412698412698,16.57894736842105,32,0,0,0,1
192,5.757350685859515,0.390625,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4,0,5,0.11979166666666667,19.2,30,0,0,0,1
287,5.922002130554717,0.2857142857142857,2,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,10,0,4,0.20557491289198607,35.875,83,0,0,0,1
153,5.7449868854795865,0.41830065359477125,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,8,0,2,0.1895424836601307,21.857142857142858,47,0,0,0,1
134,5.2716005008691305,0.44029850746268656,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,12,0,2,0.14925373134328357,33.5,12,0,0,0,1
431,5.224949910179238,0.45707656612529,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,25,0,10,0.03248259860788863,17.958333333333332,66,0,0,0,1
1733,6.483084842066626,0.45585689555683784,0,6,0,0,0,0,4,20,0,0,0,0,0,0,0,0,0,61,2,19,0.07039815349105598,26.661538461538463,29,0,1,0,1
1458,4.409736195709693,0.5356652949245542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,4,0.09602194787379972,33.906976744186046,13,0,0,0,1
2261,5.612096445765407,0.36134453781512604,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,47,0.09199469261388767,26.6,17,0,0,0,1
3195,5.852960477834079,0.4162754303599374,3,0,0,0,0,0,0,4,0,0,1,0,0,0,0,1,0,75,0,126,0.08231611893583725,43.17567567567568,27,0,1,0,1
2924,4.655816405554447,0.5205198358413132,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,46,0.06805745554035568,32.48888888888889,18,0,0,0,1
8642,3.9364466565235734,0.6006711409395973,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,131,2,90,0.044202730849340434,26.838509316770185,21,0,0,0,1
4711,4.160241433664509,0.6472086605816175,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,96,0,62,0.07047336022075992,49.072916666666664,23,0,0,0,1
1763,5.570231599617738,0.41803743618831535,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,45,0,38,0.03516732841747022,27.984126984126984,17,0,0,0,1
1372,5.270970595879338,0.3935860058309038,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0.10204081632653061,17.15,16,0,0,0,1
320,5.457806333226261,0.446875,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,1,0.275,12.307692307692308,9,0,0,0,1
557,5.030599244399599,0.4883303411131059,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,18,0,9,0.03949730700179533,16.87878787878788,9,0,0,0,1
663,5.356456654149169,0.3770739064856712,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,3,0.11161387631975868,19.5,16,1,0,0,1
8380,5.292375001372165,0.42577565632458236,0,92,34,0,0,0,0,0,0,0,1,0,0,0,0,0,0,68,9,69,0.22983293556085918,22.466487935656836,129,0,0,0,1
817,4.9047838613505945,0.5189718482252142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0.1554467564259486,17.382978723404257,12,0,0,0,1
764,5.13930818487925,0.36387434554973824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.05366492146596859,17.363636363636363,14,1,0,0,1
1723,5.768118737231754,0.24956471271038885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0.0661636680208938,14.85344827586207,23,0,0,0,1
1585,5.193510987783073,0.4441640378548896,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,45,0,25,0.043533123028391164,41.71052631578947,17,0,0,0,1
84497,5.378672696132758,0.32307655893108633,0,0,22,11,0,0,0,0,0,0,0,0,23,0,0,0,0,2413,78,1217,0.06290164147839568,36.35843373493976,25,1,1,1,1
84418,5.375921658483833,0.32316567556682224,0,0,22,11,0,0,0,0,0,0,0,0,23,0,0,0,0,2413,78,1217,0.06284204790447535,36.277610657498926,25,1,1,1,1
1179,6.707639431835164,0.17387616624257846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.02374893977947413,21.436363636363637,21,0,0,0,1
10570,4.957176621230367,0.25477767265846735,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,19,0.0631031220435194,37.75,24,0,0,0,1
12281,4.712404691786734,0.20283364546861005,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,9,0.10088754987378878,55.31981981981982,15,0,0,0,1
40678,5.722298703615694,0.3628005309995575,0,0,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1114,0,726,0.05118245734795221,38.15947467166979,30,1,1,1,1
2342,7.241838181169877,0.2578992314261315,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.07514944491887275,26.022222222222222,27,0,0,0,1
135708,5.230049696608151,0.40642408701034577,0,15,23,12,0,0,0,0,0,0,1,0,30,0,0,0,0,3482,124,1742,0.05529519261944764,41.17354368932039,25,1,1,1,1
118338,4.999678455383004,0.13001740776420084,0,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,4,0,5,0.019123189508019403,7.987715153560581,45,0,0,0,1
2149,4.319319943738369,0.21265704979060027,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0172173103769195,9.59375,14,0,0,0,1
922,5.362318033816516,0.3188720173535792,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,10,0.06073752711496746,38.416666666666664,17,0,0,0,1
385,5.32316695431055,0.2857142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0.02857142857142857,42.77777777777778,16,0,0,0,1
1779,5.898126029467081,0.3827993254637437,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,37,2,36,0.047217537942664416,42.357142857142854,25,0,0,0,1
542,6.680016860615817,0.2915129151291513,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.08671586715867159,15.941176470588236,13,0,0,0,1
121276,4.396501535359843,0.025825390019459743,0,0,0,0,0,0,0,21,0,0,1,0,0,0,0,0,0,178,0,141,0.0033312444341831856,415.32876712328766,113102,1,0,0,1
1062,5.935006296340029,0.3267419962335217,4,3,0,0,0,0,1,4,0,0,1,0,0,0,0,4,2,29,0,8,0.0743879472693032,17.40983606557377,54,0,0,0,1
9669,5.483528986870823,0.4578550005171166,0,1,0,0,0,0,0,28,62,3,0,0,0,0,0,1,0,278,12,151,0.027614024201054917,28.271929824561404,15,0,1,0,1
942,4.887356379996099,0.5605095541401274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,13,0.07961783439490445,22.428571428571427,17,0,0,0,1
8899,5.562408094011137,0.3958871783346443,0,0,7,2,0,0,0,24,0,0,0,0,0,2,0,0,1,157,1,139,0.047196314192605913,35.596,20,1,0,0,1
1274,5.22840203644025,0.4858712715855573,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,34,0,8,0.016483516483516484,24.5,11,0,0,0,1
4998,5.2478069589304965,0.19427771108443379,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.16706682673069229,37.298507462686565,25,0,0,0,1
1325,5.545207804477772,0.609811320754717,0,5,1,0,0,0,0,4,0,7,0,0,0,0,0,0,0,36,0,15,0.03320754716981132,31.547619047619047,16,0,0,0,1
9541,6.178067146277863,0.24389476994025783,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,1,0,0.038465569646787545,9.13888888888889,54,0,0,0,1
11115,5.390359546966252,0.527395411605938,4,30,5,7,0,0,5,39,1,8,1,0,0,0,0,3,0,257,18,97,0.06306792622582097,45.36734693877551,544,0,0,0,1
12437,6.0383644281534945,0.35788373401945806,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,30,3,0,0.05354989145292273,16.51660026560425,56,0,0,0,1
102640,5.54486428293851,0.39863600935307875,17,7,85,22,16,16,0,265,0,28,1,0,23,5,17,31,4,2501,84,1421,0.0671667965705378,49.65650701499758,302,1,1,1,1
74747,5.5718652473662225,0.4282579902872356,16,7,46,4,2,2,0,3,0,3,1,0,0,1,3,7,6,2517,53,1415,0.03624225721433636,34.863339552238806,115,1,1,1,1
54,4.4748983266308064,0.7592592592592593,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0.0,27.0,4,0,0,0,1
76,4.346925774067526,0.6842105263157895,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,2,0.05263157894736842,15.2,6,0,0,0,1
71,4.507732009392131,0.5915492957746479,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,2,0.056338028169014086,14.2,6,0,0,0,1
76,4.627858219437163,0.5657894736842105,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,2,0.05263157894736842,15.2,14,0,0,0,1
58,4.312886316848932,0.6551724137931034,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,2,0.06896551724137931,11.6,6,0,0,0,1
87,4.399287402955262,0.5862068965517241,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5,0,2,0.04597701149425287,10.875,8,0,0,0,1
86,4.4070046310782,0.5813953488372093,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5,0,2,0.046511627906976744,12.285714285714286,8,0,0,0,1
51,4.765275096746193,0.49019607843137253,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,1,0.0784313725490196,12.75,14,0,0,0,1
62,4.719852358564603,0.41935483870967744,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,1,0.06451612903225806,15.5,20,0,0,0,1
56,4.631028083112476,0.4642857142857143,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,1,0.07142857142857142,14.0,12,0,0,0,1
112,4.766626968859203,0.5089285714285714,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,3,0.09821428571428571,18.666666666666668,13,0,0,0,1
109,4.679515207290861,0.5229357798165137,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,3,0.10091743119266056,18.166666666666668,13,0,0,0,1
165,4.5395342405834445,0.5878787878787879,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,4,0.024242424242424242,16.5,10,0,0,0,1
104,4.630465504265356,0.625,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,2,3,0.10576923076923077,17.333333333333332,10,0,0,0,1
379,5.422539028726307,0.5065963060686016,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,11,6,6,0.09234828496042216,13.068965517241379,15,0,0,0,1
64,4.677668898701708,0.5625,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0.109375,16.0,16,0,0,0,1
120,4.706378338604111,0.575,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,2,3,0.09166666666666666,20.0,20,0,0,0,1
1183,5.131129318541132,0.48605240912933223,1,0,0,0,0,0,7,16,0,0,0,0,0,0,0,0,0,45,0,28,0.12172442941673711,18.77777777777778,26,0,0,0,1
71,4.1720249253974915,0.7887323943661971,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,2,0.056338028169014086,14.2,5,0,0,0,1
107,3.981022805083661,0.822429906542056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0.037383177570093455,15.285714285714286,3,0,0,0,1
90,5.056727991232673,0.4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,3,0.15555555555555556,18.0,22,0,0,0,1
62,4.501952761720621,0.6129032258064516,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,1,0.14516129032258066,20.666666666666668,8,0,0,0,1
69,4.459052898399545,0.6376811594202898,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,1,0.13043478260869565,13.8,8,0,0,0,1
62,3.87953194775638,0.7580645161290323,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,2,0.0967741935483871,10.333333333333334,4,0,0,0,1
83,5.072471552570362,0.3614457831325301,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0.26506024096385544,13.833333333333334,13,0,0,0,1
87,4.7212141861726264,0.5632183908045977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0.08045977011494253,9.666666666666666,13,0,0,0,1
93,4.633808106663093,0.5268817204301075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0.010752688172043012,10.333333333333334,13,0,0,0,1
58,4.784452331222565,0.46551724137931033,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,4,0,2,0.10344827586206896,14.5,17,0,0,0,1
107,4.9019971880944215,0.4953271028037383,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0.14018691588785046,10.7,13,0,0,0,1
149,5.3398708481438435,0.3221476510067114,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,1,0.15436241610738255,49.666666666666664,22,0,0,0,1
102105,5.966621724872547,0.048077958963811764,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,6,0.34323490524460115,17017.5,224,0,0,0,1
495,5.303971274316869,0.4767676767676768,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,1,17,0.01818181818181818,19.8,17,0,0,0,1
131,5.474988055595304,0.5419847328244275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,5,0.16030534351145037,14.555555555555555,13,0,0,0,1
15005,6.092570827535626,0.05104965011662779,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,24,0,16,0.375674775074975,384.7435897435897,239,0,0,0,1
106513,4.9124991067726205,0.5593495629641452,5,5,17,4,2,2,0,269,1,5,1,0,0,2,20,7,6,2391,14,1091,0.040980913127974986,52.781466798810705,635,1,1,1,1
107183,4.933889119563124,0.5560956494966552,6,6,17,4,2,2,0,269,1,5,1,0,0,2,20,7,6,2393,14,1093,0.04376626890458375,53.060891089108914,635,1,1,1,1
147012,5.869746209339025,0.08246945827551493,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,4,0.3130832857181727,24502.0,106,0,0,0,1
87016,5.38844976380681,0.4210375103429254,4,8,35,2,2,2,0,153,0,0,1,0,33,3,2,11,5,1118,31,579,0.15008734025926265,35.072954453849256,2735,1,1,1,1
2237,5.053885858335756,0.23111309789897183,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0.07554760840411265,32.42028985507246,15,0,0,0,1
405,4.659338636881903,0.5160493827160494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,10,0.022222222222222223,15.0,15,0,0,0,1
5956,5.8874805733123035,0.11584956346541303,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,13,0,7,0.2902955003357958,425.42857142857144,137,0,0,0,1
36745,6.01224242239914,0.032222071030072116,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,2,0.41504966662130904,7349.0,308,0,0,0,1
385,4.834578552479456,0.5012987012987012,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,10,0.1038961038961039,27.5,17,0,0,0,1
52,4.40695654643263,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.019230769230769232,26.0,17,0,0,0,1
8996,5.612696873307968,0.39206313917296576,0,0,1,0,0,0,0,13,0,5,0,0,0,0,0,2,0,231,5,174,0.05535793686082703,49.70165745856354,18,0,1,1,1
53272,6.093828001231055,0.3707200780898033,18,5,17,0,0,2,0,103,0,3,1,0,6,2,0,21,5,1252,35,804,0.0836461931220904,36.19021739130435,76,1,1,1,1
159452,5.678676480356933,0.3854827785164187,43,18,62,6,0,3,0,13,9,4,1,0,0,4,2,12,18,4217,11,2075,0.09050999673883049,51.93876221498371,76,1,1,1,1
164114,5.585841913223268,0.3972299742861669,43,18,65,8,2,5,0,31,9,4,1,0,0,0,3,13,18,4093,13,2052,0.09575660821136527,49.958599695585995,115,1,1,1,1
143062,5.441317874858245,0.4147502481441613,40,19,66,8,2,6,0,61,0,3,1,0,0,0,7,12,17,4139,12,2063,0.04027624386629573,50.51624293785311,98,1,1,1,1
139821,5.894648993962788,0.3277047081625793,21,17,32,5,0,0,0,1,0,2,1,0,0,2,0,11,12,2856,8,1488,0.19230301599902733,48.19751809720786,235,1,1,1,1
101469,5.86158209145814,0.4217741379140427,4,13,21,3,2,2,0,378,32,4,1,0,0,0,13,8,0,2724,38,1201,0.0923434743616277,46.37522851919561,115,1,1,1,1
108126,5.9214920645983105,0.3999408097959788,6,14,24,3,2,2,0,436,32,1,1,0,0,0,13,8,0,2934,46,1246,0.09927307030686422,47.27853082641015,115,1,1,1,1
60315,5.2108677805628165,0.28457266020061345,1,1,4,2,1,1,0,0,0,0,1,0,2,0,4,1,0,284,1,1215,0.027704551106689877,184.44954128440367,18,1,0,0,1
311610,5.99709095660942,0.3463624402297744,25,22,72,26,12,5,0,746,90,14,1,0,54,0,24,38,3,7382,56,3287,0.14113475177304965,50.69302098584676,2867,1,1,1,1
86921,5.619110982095921,0.3604307359556379,9,8,24,13,3,3,0,276,3,38,0,0,5,13,14,20,9,2445,21,1376,0.05216230830294175,61.51521585279547,24,1,1,1,1
99189,5.626272848652383,0.34546169434110635,9,8,46,13,7,3,0,338,3,37,0,0,6,13,9,17,13,2857,91,1600,0.05688130740303864,62.69848293299621,24,1,1,1,1
161907,5.615828899025556,0.3879511077346872,42,18,63,6,0,3,0,17,9,4,1,0,0,4,3,13,18,4265,13,2102,0.09379458578072597,51.39904761904762,76,1,1,1,1
44353,6.0102758879688505,0.032714810723062704,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,4,0.40321962437715597,5544.125,219,0,0,0,1
1862,4.667452337591875,0.2631578947368421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,34,0.03276047261009667,33.85454545454545,13,0,0,0,1
13275,5.016843764452247,0.4389453860640301,0,0,3,0,0,0,0,15,0,1,0,0,0,0,0,0,0,271,4,89,0.05694915254237288,32.45721271393643,20,0,0,0,1
2765,5.112252552227959,0.42820976491862567,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,43,14,19,0.0433996383363472,27.376237623762375,20,0,0,0,1
111267,5.889582625637259,0.40095446089136944,4,14,29,3,2,2,0,398,33,5,1,0,0,0,17,12,0,2922,39,1305,0.09588647128079304,46.948101265822785,115,1,1,1,1
87741,5.862704733415723,0.4092955402833339,3,13,20,3,2,2,0,337,0,1,1,0,0,0,13,6,0,2255,34,1012,0.1130372345881629,45.76995305164319,115,1,0,0,1
98533,5.919363663054114,0.39550201455349987,3,13,23,3,2,2,0,336,0,0,1,0,0,0,13,6,0,2240,33,3037,0.09912415129956462,52.29989384288747,115,1,0,0,1
108318,5.796261009441806,0.4249801510367621,6,14,24,3,2,2,0,437,32,1,1,0,0,0,13,8,0,2936,46,1251,0.09742609723222363,47.176829268292686,115,1,1,1,1
435,5.359017325285977,0.3931034482758621,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,8,0,4,0.09425287356321839,24.166666666666668,15,0,0,0,1
68300,6.078698504029739,0.05007320644216691,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,30,0,101,0.384099560761347,339.80099502487565,345,0,0,0,1
10828,5.08528750760826,0.5838566678980421,0,1,1,4,0,0,0,21,0,0,0,0,1,3,0,0,1,182,14,82,0.03454008127077946,41.968992248062015,21,0,0,0,1
55344,5.690020661640478,0.005041196877710321,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,0,5,0.517056952876554,3459.0,54627,0,0,0,1
35026,5.547457479804844,0.3849997144978016,9,9,15,3,8,2,0,20,0,11,1,0,18,4,28,5,8,1172,43,448,0.05367441329298236,38.66004415011037,686,0,0,0,1
430,5.122711491623263,0.43953488372093025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,7,0.05116279069767442,16.53846153846154,15,0,0,0,1
50145,3.6802270218743054,0.0012762987336723502,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,6,0.00015953734170904378,6268.125,49912,0,0,0,1
50263,5.79564200373919,0.407556254103416,9,25,23,9,3,3,0,134,0,42,1,0,2,4,2,4,3,1457,45,1005,0.04028808467461154,50.515577889447236,638,1,1,1,1
33190,4.9164959863289495,0.5147032238626092,0,0,8,0,0,0,0,45,0,0,0,0,142,1,0,7,0,779,24,482,0.01904188008436276,27.543568464730292,20,0,0,0,1
74823,5.5722954918523655,0.4282373067105035,16,7,46,4,2,2,0,4,0,3,1,0,0,1,3,7,6,2521,53,1416,0.03629899897090467,34.898787313432834,115,1,1,1,1
217,5.297783376863818,0.4377880184331797,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,5,0.08755760368663594,27.125,22,0,0,0,1
198,5.300077571386121,0.398989898989899,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,4,0.08585858585858586,28.285714285714285,22,0,0,0,1
234,5.444750833044358,0.4230769230769231,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,5,0.14957264957264957,29.25,22,0,0,0,1
193,5.3665526704064135,0.44041450777202074,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,3,0.11398963730569948,19.3,20,0,0,0,1
211,5.315601843513469,0.45023696682464454,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,3,0.07582938388625593,21.1,20,0,0,0,1
145,5.224284210591336,0.4206896551724138,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5,0,2,0.1103448275862069,16.11111111111111,17,0,0,0,1
193,5.417145721119902,0.42487046632124353,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,3,0.17098445595854922,19.3,25,0,0,0,1
131931,5.586831125513965,0.40643215013908784,14,9,40,4,4,4,0,234,5,9,1,0,59,7,95,14,7,3385,61,1749,0.06555699570229893,33.1069008782936,281,1,1,1,1
31218,6.030676692323802,0.04391697097828176,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,4,0.38420142225639053,113.52,114,0,0,0,1
51543,6.006068767404603,0.03356420852492094,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,2,0.40521506315115535,12885.75,205,0,0,0,1
36644,6.023848751248836,0.03547647636720882,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,5,0.3904049776225303,3053.6666666666665,255,0,0,0,1
60244,6.015043741195376,0.03255095943164465,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,4,0.40422282716951063,5020.333333333333,220,0,0,0,1
43132,6.022153586571811,0.036144857646295096,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,5,0.3966428637670407,3594.3333333333335,369,0,0,0,1
70660,6.013074678005533,0.03417775261817153,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,4,0.4006934616473252,5888.333333333333,244,0,0,0,1
47490,6.02148565601045,0.034533586018109075,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6,0,6,0.38749210360075803,3957.5,364,0,0,0,1
53853,6.019669118619603,0.03333147642656862,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,6,0.3888177074629083,5385.3,313,0,0,0,1
57537,6.0181217625131795,0.035490206302031736,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,6,0.3909484331821263,5753.7,386,0,0,0,1
99550,6.012004138047264,0.03629331993972878,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,6,0.3991260673028629,9955.0,269,0,0,0,1
109547,6.009297432100674,0.03435055273079135,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,5,0.3982765388372114,10954.7,472,0,0,0,1
222039,5.949263018446521,0.30116330914839284,12,171,47,3,3,3,0,2,1,1,1,0,0,1,2,3,0,7031,367,2800,0.11886200172041848,48.96119073869901,256,0,1,1,1
110080,6.0092218423294455,0.03402979651162791,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,5,0.3957122093023256,10007.272727272728,365,0,0,0,1
